date,open,high,low,close,volume
2022-03-07,1.8568418400,1.8764909600,1.7880699200,1.8175436000,426114928
2022-03-08,1.7880699200,1.8175436000,1.7291225600,1.7291225600,302355072
2022-03-09,1.7389471200,1.7487716800,1.6505260800,1.7094734400,260086126
2022-03-10,1.7291225600,1.7487716800,1.6996488800,1.7094734400,187865911
2022-03-11,1.6898243200,1.7782453600,1.6701752000,1.7487716800,254061456
2022-03-14,1.7094734400,1.7487716800,1.6898243200,1.6996488800,170445453
2022-03-15,1.6898243200,1.6996488800,1.6407015200,1.6505260800,199716566
2022-03-16,1.6603506400,1.6898243200,1.6407015200,1.6898243200,146810922
2022-03-17,1.6996488800,1.7094734400,1.6799997600,1.6898243200,136001344
2022-03-18,1.6799997600,1.7094734400,1.6701752000,1.6996488800,129869588
2022-03-21,1.6996488800,1.6996488800,1.6799997600,1.6898243200,84336412
2022-03-22,1.6799997600,1.7094734400,1.6701752000,1.7094734400,137250778
2022-03-23,1.6996488800,1.7094734400,1.6799997600,1.6898243200,86809101
2022-03-24,1.6898243200,1.6996488800,1.6799997600,1.6898243200,82840959
2022-03-25,1.6898243200,1.6996488800,1.6701752000,1.6799997600,83232437
2022-03-28,1.6799997600,1.6898243200,1.6603506400,1.6799997600,89210251
2022-03-29,1.6799997600,1.6996488800,1.6701752000,1.6799997600,75324487
2022-03-30,1.6898243200,1.6996488800,1.6799997600,1.6898243200,67137424
2022-03-31,1.6898243200,1.7094734400,1.6799997600,1.6898243200,101446745
2022-04-01,1.6898243200,1.7585962400,1.6799997600,1.7487716800,245724309
2022-04-06,1.7389471200,1.7782453600,1.7291225600,1.7585962400,190025368
2022-04-07,1.7585962400,1.7684208000,1.7192980000,1.7291225600,157808532
2022-04-08,1.7389471200,1.7487716800,1.7094734400,1.7389471200,114913028
2022-04-11,1.7487716800,1.7684208000,1.7094734400,1.7192980000,129703698
2022-04-12,1.7192980000,1.8077190400,1.6996488800,1.7880699200,243939325
2022-04-13,1.7684208000,1.7978944800,1.7487716800,1.7684208000,193155548
2022-04-14,1.7585962400,1.7782453600,1.7487716800,1.7585962400,118353118
2022-04-15,1.7487716800,1.7585962400,1.7192980000,1.7291225600,102657603
2022-04-18,1.7291225600,1.7291225600,1.7094734400,1.7192980000,62497819
2022-04-19,1.7094734400,1.7389471200,1.7094734400,1.7389471200,89219446
2022-04-20,1.7291225600,1.7487716800,1.6898243200,1.6996488800,95815208
2022-04-21,1.6898243200,1.7094734400,1.6701752000,1.6701752000,95662286
2022-04-22,1.6701752000,1.6996488800,1.6603506400,1.6799997600,84945053
2022-04-25,1.6701752000,1.6799997600,1.6308769600,1.6407015200,150533834
2022-04-26,1.6407015200,1.6505260800,1.5915787200,1.6112278400,115496000
2022-04-27,1.5915787200,1.6308769600,1.5621050400,1.6210524000,110115813
2022-04-28,1.6112278400,1.6308769600,1.6014032800,1.6210524000,84662454
2022-04-29,1.6308769600,1.6505260800,1.6112278400,1.6407015200,79207081
2022-05-05,1.6407015200,1.6603506400,1.6210524000,1.6505260800,75089878
2022-05-06,1.6308769600,1.6308769600,1.6112278400,1.6210524000,67127121
2022-05-09,1.6210524000,1.6505260800,1.6112278400,1.6407015200,61256746
2022-05-10,1.6308769600,1.6603506400,1.6210524000,1.6505260800,67337933
2022-05-11,1.6505260800,1.6701752000,1.6407015200,1.6505260800,84144455
2022-05-12,1.6407015200,1.6505260800,1.6308769600,1.6407015200,52368647
2022-05-13,1.6407015200,1.6799997600,1.6308769600,1.6603506400,87315906
2022-05-16,1.6701752000,1.6898243200,1.6603506400,1.6701752000,87154609
2022-05-17,1.6701752000,1.6799997600,1.6505260800,1.6701752000,84939251
2022-05-18,1.6701752000,1.6701752000,1.6407015200,1.6505260800,55401176
2022-05-19,1.6308769600,1.6505260800,1.6308769600,1.6505260800,55871530
2022-05-20,1.6505260800,1.6701752000,1.6407015200,1.6701752000,61703316
2022-05-23,1.6701752000,1.6898243200,1.6603506400,1.6799997600,81500871
2022-05-24,1.6799997600,1.6996488800,1.6407015200,1.6505260800,93889973
2022-05-25,1.6505260800,1.7291225600,1.6407015200,1.7094734400,206702169
2022-05-26,1.7192980000,1.7389471200,1.6996488800,1.7192980000,144794165
2022-05-27,1.7192980000,1.7192980000,1.6898243200,1.6996488800,84504557
2022-05-30,1.6996488800,1.7094734400,1.6799997600,1.6996488800,68576446
2022-05-31,1.6898243200,1.7094734400,1.6898243200,1.6898243200,131356612
2022-06-01,1.6898243200,1.7389471200,1.6898243200,1.7192980000,120046147
2022-06-02,1.7094734400,1.7192980000,1.6898243200,1.7094734400,68718991
2022-06-06,1.7094734400,1.7192980000,1.6898243200,1.7094734400,68716566
2022-06-07,1.6996488800,1.7487716800,1.6996488800,1.7192980000,135736610
2022-06-08,1.7192980000,1.7192980000,1.6898243200,1.7094734400,103617887
2022-06-09,1.6996488800,1.7094734400,1.6799997600,1.6996488800,71675607
2022-06-10,1.6898243200,1.7094734400,1.6799997600,1.6996488800,67538139
2022-06-13,1.6996488800,1.7094734400,1.6799997600,1.6898243200,69863865
2022-06-14,1.6799997600,1.6996488800,1.6701752000,1.6996488800,91791463
2022-06-15,1.6996488800,1.7291225600,1.6898243200,1.6996488800,108704958
2022-06-16,1.7094734400,1.7094734400,1.6898243200,1.6996488800,80362952
2022-06-17,1.6898243200,1.6996488800,1.6799997600,1.6898243200,57049119
2022-06-20,1.6898243200,1.6996488800,1.6799997600,1.6898243200,41905695
2022-06-21,1.6898243200,1.6996488800,1.6799997600,1.6898243200,44608505
2022-06-22,1.6898243200,1.7094734400,1.6799997600,1.6898243200,83258341
2022-06-23,1.6898243200,1.6996488800,1.6799997600,1.6996488800,56196572
2022-06-24,1.6898243200,1.6996488800,1.6799997600,1.6898243200,43528691
2022-06-27,1.6996488800,1.6996488800,1.6799997600,1.6898243200,69381705
2022-06-28,1.6898243200,1.6996488800,1.6799997600,1.6996488800,60682256
2022-06-29,1.6996488800,1.6996488800,1.6799997600,1.6799997600,81574101
2022-06-30,1.6799997600,1.6898243200,1.6701752000,1.6701752000,60976149
2022-07-01,1.6701752000,1.6799997600,1.6603506400,1.6603506400,35341271
2022-07-04,1.6603506400,1.6701752000,1.6505260800,1.6603506400,40299188
2022-07-05,1.6603506400,1.6898243200,1.6603506400,1.6799997600,92902527
2022-07-06,1.6701752000,1.6799997600,1.6505260800,1.6603506400,75865943
2022-07-07,1.6603506400,1.6701752000,1.6505260800,1.6603506400,34807584
2022-07-08,1.6603506400,1.6701752000,1.6603506400,1.6603506400,27742621
2022-07-11,1.6603506400,1.6701752000,1.6505260800,1.6603506400,49446982
2022-07-12,1.6603506400,1.6799997600,1.6505260800,1.6701752000,64333226
2022-07-13,1.6701752000,1.6996488800,1.6603506400,1.6898243200,89380993
2022-07-14,1.6898243200,1.6996488800,1.6701752000,1.6701752000,51741680
2022-07-15,1.6701752000,1.6799997600,1.6505260800,1.6505260800,61825176
2022-07-18,1.6505260800,1.6898243200,1.6505260800,1.6898243200,79668543
2022-07-19,1.6898243200,1.6898243200,1.6701752000,1.6799997600,42036236
2022-07-20,1.7000000000,1.7100000000,1.6900000000,1.7100000000,64273756
2022-07-21,1.7100000000,1.7200000000,1.7000000000,1.7000000000,67800118
2022-07-22,1.7100000000,1.7300000000,1.7000000000,1.7200000000,82643944
2022-07-25,1.7200000000,1.7400000000,1.7100000000,1.7100000000,84545162
2022-07-26,1.7100000000,1.7200000000,1.7000000000,1.7200000000,46062999
2022-07-27,1.7100000000,1.7200000000,1.7000000000,1.7000000000,28173159
2022-07-28,1.7000000000,1.7100000000,1.6900000000,1.6900000000,44804798
2022-07-29,1.7000000000,1.7000000000,1.6800000000,1.6900000000,47384291
2022-08-01,1.6900000000,1.7000000000,1.6800000000,1.6900000000,54833174
2022-08-02,1.6800000000,1.6800000000,1.6300000000,1.6500000000,145211398
2022-08-03,1.6400000000,1.6600000000,1.6300000000,1.6300000000,80736013
2022-08-04,1.6400000000,1.6400000000,1.6300000000,1.6400000000,47256848
2022-08-05,1.6400000000,1.6500000000,1.6300000000,1.6500000000,45502793
2022-08-08,1.6500000000,1.6600000000,1.6400000000,1.6500000000,25343428
2022-08-09,1.6500000000,1.6600000000,1.6400000000,1.6500000000,32463926
2022-08-10,1.6500000000,1.6500000000,1.6300000000,1.6400000000,43336794
2022-08-11,1.6500000000,1.6700000000,1.6400000000,1.6600000000,62327553
2022-08-12,1.6600000000,1.6700000000,1.6500000000,1.6600000000,34474121
2022-08-15,1.6600000000,1.6700000000,1.6500000000,1.6600000000,39518447
2022-08-16,1.6600000000,1.6700000000,1.6500000000,1.6700000000,21505028
2022-08-17,1.6700000000,1.6800000000,1.6600000000,1.6700000000,46141720
2022-08-18,1.6700000000,1.6800000000,1.6600000000,1.6600000000,41094584
2022-08-19,1.6600000000,1.6600000000,1.6500000000,1.6500000000,43410499
2022-08-22,1.6500000000,1.6700000000,1.6500000000,1.6700000000,36997165
2022-08-23,1.6600000000,1.6800000000,1.6600000000,1.6800000000,55753879
2022-08-24,1.6800000000,1.7000000000,1.6500000000,1.6600000000,92805212
2022-08-25,1.6600000000,1.7100000000,1.6600000000,1.7000000000,124537692
2022-08-26,1.6900000000,1.7000000000,1.6700000000,1.6800000000,60447002
2022-08-29,1.6600000000,1.6800000000,1.6600000000,1.6700000000,46733185
2022-08-30,1.6700000000,1.6900000000,1.6700000000,1.6900000000,64660213
2022-08-31,1.6800000000,1.6900000000,1.6500000000,1.6700000000,96527415
2022-09-01,1.6600000000,1.6700000000,1.6500000000,1.6500000000,52967357
2022-09-02,1.6600000000,1.6700000000,1.6500000000,1.6600000000,42894934
2022-09-05,1.6600000000,1.7000000000,1.6500000000,1.6900000000,79874859
2022-09-06,1.6900000000,1.7000000000,1.6800000000,1.7000000000,67650732
2022-09-07,1.6900000000,1.6900000000,1.6800000000,1.6800000000,33944560
2022-09-08,1.6900000000,1.6900000000,1.6700000000,1.6800000000,34698828
2022-09-09,1.6800000000,1.7100000000,1.6800000000,1.6900000000,69210336
2022-09-13,1.6900000000,1.7000000000,1.6800000000,1.6900000000,36742038
2022-09-14,1.6800000000,1.7100000000,1.6700000000,1.6900000000,95360927
2022-09-15,1.6900000000,1.6900000000,1.6600000000,1.6700000000,81569643
2022-09-16,1.6600000000,1.6700000000,1.6300000000,1.6300000000,90213349
2022-09-19,1.6400000000,1.6500000000,1.6200000000,1.6300000000,64821644
2022-09-20,1.6300000000,1.6400000000,1.6200000000,1.6400000000,27284583
2022-09-21,1.6300000000,1.6600000000,1.6200000000,1.6500000000,67977632
2022-09-22,1.6500000000,1.6600000000,1.6400000000,1.6400000000,20136618
2022-09-23,1.6400000000,1.6500000000,1.6300000000,1.6400000000,39566332
2022-09-26,1.6400000000,1.6400000000,1.6100000000,1.6100000000,58288425
2022-09-27,1.6100000000,1.6300000000,1.6100000000,1.6200000000,37272335
2022-09-28,1.6200000000,1.6300000000,1.6100000000,1.6100000000,36682024
2022-09-29,1.6200000000,1.6300000000,1.5900000000,1.6100000000,47534134
2022-09-30,1.6000000000,1.6100000000,1.5900000000,1.6000000000,34528547
2022-10-10,1.6000000000,1.6200000000,1.5900000000,1.6000000000,46151840
2022-10-11,1.6000000000,1.6100000000,1.5900000000,1.6000000000,29377022
2022-10-12,1.6100000000,1.6200000000,1.5900000000,1.6200000000,45274780
2022-10-13,1.6100000000,1.6200000000,1.6000000000,1.6100000000,36612816
2022-10-14,1.6100000000,1.6300000000,1.6100000000,1.6300000000,39584596
2022-10-17,1.6200000000,1.6400000000,1.6100000000,1.6300000000,42921879
2022-10-18,1.6400000000,1.6400000000,1.6200000000,1.6300000000,32397290
2022-10-19,1.6200000000,1.6600000000,1.6200000000,1.6400000000,81099710
2022-10-20,1.6300000000,1.6400000000,1.6100000000,1.6200000000,61846869
2022-10-21,1.6200000000,1.6300000000,1.6100000000,1.6100000000,23892607
2022-10-24,1.6200000000,1.6300000000,1.6000000000,1.6000000000,40987972
2022-10-25,1.6000000000,1.6200000000,1.6000000000,1.6100000000,47516297
2022-10-26,1.6100000000,1.6300000000,1.6000000000,1.6100000000,43905292
2022-10-27,1.6200000000,1.6200000000,1.6100000000,1.6100000000,24983890
2022-10-28,1.6100000000,1.6200000000,1.5900000000,1.5900000000,44233563
2022-10-31,1.6000000000,1.6000000000,1.5800000000,1.5900000000,49574337
2022-11-01,1.5900000000,1.6100000000,1.5900000000,1.6100000000,45181095
2022-11-02,1.6000000000,1.6200000000,1.6000000000,1.6100000000,44368235
2022-11-03,1.6100000000,1.6100000000,1.6000000000,1.6100000000,21068857
2022-11-04,1.6100000000,1.6300000000,1.6000000000,1.6200000000,51480318
2022-11-07,1.6200000000,1.6300000000,1.6100000000,1.6200000000,42994039
2022-11-08,1.6300000000,1.6300000000,1.6100000000,1.6200000000,25245931
2022-11-09,1.6200000000,1.6300000000,1.6100000000,1.6200000000,33763593
2022-11-10,1.6200000000,1.6300000000,1.6100000000,1.6200000000,24070948
2022-11-11,1.6300000000,1.6400000000,1.6200000000,1.6300000000,64561272
2022-11-14,1.6300000000,1.6400000000,1.6200000000,1.6300000000,45093471
2022-11-15,1.6300000000,1.6400000000,1.6200000000,1.6400000000,41777636
2022-11-16,1.6400000000,1.6400000000,1.6200000000,1.6300000000,37515154
2022-11-17,1.6300000000,1.6400000000,1.6200000000,1.6400000000,28284263
2022-11-18,1.6400000000,1.6400000000,1.6200000000,1.6300000000,51361019
2022-11-21,1.6300000000,1.6400000000,1.6200000000,1.6300000000,36431947
2022-11-22,1.6300000000,1.6600000000,1.6200000000,1.6400000000,93189167
2022-11-23,1.6400000000,1.6600000000,1.6300000000,1.6400000000,121101572
2022-11-24,1.6500000000,1.6500000000,1.6300000000,1.6400000000,48970262
2022-11-25,1.6400000000,1.6600000000,1.6300000000,1.6500000000,68260286
2022-11-28,1.6400000000,1.6500000000,1.6200000000,1.6400000000,82585881
2022-11-29,1.6400000000,1.6600000000,1.6300000000,1.6500000000,78858749
2022-11-30,1.6500000000,1.6600000000,1.6400000000,1.6400000000,100911755
2022-12-01,1.6500000000,1.6600000000,1.6400000000,1.6400000000,68137044
2022-12-02,1.6400000000,1.6500000000,1.6400000000,1.6400000000,35577035
2022-12-05,1.6400000000,1.6800000000,1.6400000000,1.6800000000,165940006
2022-12-06,1.6700000000,1.6700000000,1.6500000000,1.6600000000,83222420
2022-12-07,1.6600000000,1.6700000000,1.6500000000,1.6500000000,74375318
2022-12-08,1.6600000000,1.6900000000,1.6500000000,1.6600000000,129932478
2022-12-09,1.6700000000,1.6700000000,1.6400000000,1.6600000000,104734453
2022-12-12,1.6600000000,1.6600000000,1.6300000000,1.6300000000,82776510
2022-12-13,1.6300000000,1.6500000000,1.6300000000,1.6400000000,74372086
2022-12-14,1.6500000000,1.6500000000,1.6300000000,1.6300000000,31138571
2022-12-15,1.6400000000,1.6400000000,1.6200000000,1.6300000000,43609260
2022-12-16,1.6200000000,1.6300000000,1.6100000000,1.6300000000,77041847
2022-12-19,1.6200000000,1.6300000000,1.6100000000,1.6100000000,65239088
2022-12-20,1.6100000000,1.6200000000,1.6000000000,1.6100000000,44976313
2022-12-21,1.6000000000,1.6200000000,1.6000000000,1.6000000000,41570915
2022-12-22,1.6100000000,1.6200000000,1.6000000000,1.6000000000,53273057
2022-12-23,1.6000000000,1.6100000000,1.5900000000,1.6000000000,37690974
2022-12-26,1.6000000000,1.6100000000,1.5900000000,1.6000000000,28128904
2022-12-27,1.6000000000,1.6300000000,1.6000000000,1.6200000000,81041723
2022-12-28,1.6200000000,1.6300000000,1.6000000000,1.6000000000,46010809
2022-12-29,1.6000000000,1.6100000000,1.5900000000,1.6000000000,51286125
2022-12-30,1.6000000000,1.6300000000,1.6000000000,1.6200000000,86985906
2023-01-03,1.6200000000,1.6300000000,1.6100000000,1.6200000000,53093306
2023-01-04,1.6200000000,1.6300000000,1.6100000000,1.6100000000,43269649
2023-01-05,1.6200000000,1.6300000000,1.6100000000,1.6200000000,48020066
2023-01-06,1.6200000000,1.6200000000,1.6100000000,1.6200000000,22322029
2023-01-09,1.6200000000,1.6200000000,1.6100000000,1.6200000000,26866426
2023-01-10,1.6200000000,1.6200000000,1.6000000000,1.6000000000,41483921
2023-01-11,1.6000000000,1.6100000000,1.6000000000,1.6000000000,23079705
2023-01-12,1.6000000000,1.6100000000,1.5900000000,1.6000000000,47760346
2023-01-13,1.6000000000,1.6100000000,1.5900000000,1.6000000000,29780971
2023-01-16,1.6000000000,1.6200000000,1.6000000000,1.6100000000,53738132
2023-01-17,1.6100000000,1.6100000000,1.6000000000,1.6000000000,22512606
2023-01-18,1.6000000000,1.6200000000,1.6000000000,1.6100000000,37838711
2023-01-19,1.6200000000,1.6200000000,1.6000000000,1.6100000000,22324486
2023-01-20,1.6100000000,1.6300000000,1.6100000000,1.6300000000,56536721
2023-01-30,1.6300000000,1.6400000000,1.6200000000,1.6200000000,58426085
2023-01-31,1.6300000000,1.6300000000,1.6200000000,1.6300000000,32811760
2023-02-01,1.6300000000,1.6400000000,1.6200000000,1.6400000000,52099415
2023-02-02,1.6300000000,1.6400000000,1.6300000000,1.6400000000,32430797
2023-02-03,1.6400000000,1.6400000000,1.6200000000,1.6300000000,27027283
2023-02-06,1.6300000000,1.6400000000,1.6200000000,1.6300000000,52465885
2023-02-07,1.6300000000,1.6300000000,1.6200000000,1.6300000000,29684405
2023-02-08,1.6300000000,1.6400000000,1.6200000000,1.6200000000,29518715
2023-02-09,1.6300000000,1.6300000000,1.6200000000,1.6200000000,32875391
2023-02-10,1.6200000000,1.6300000000,1.6200000000,1.6300000000,29985550
2023-02-13,1.6300000000,1.6400000000,1.6200000000,1.6300000000,52226938
2023-02-14,1.6300000000,1.6400000000,1.6200000000,1.6300000000,35939745
2023-02-15,1.6300000000,1.6300000000,1.6200000000,1.6200000000,24078328
2023-02-16,1.6300000000,1.6400000000,1.6200000000,1.6200000000,68917635
2023-02-17,1.6200000000,1.6300000000,1.6100000000,1.6200000000,40741791
2023-02-20,1.6200000000,1.6300000000,1.6100000000,1.6300000000,30165325
2023-02-21,1.6300000000,1.6400000000,1.6200000000,1.6300000000,71457725
2023-02-22,1.6300000000,1.6300000000,1.6200000000,1.6200000000,26099873
2023-02-23,1.6300000000,1.6300000000,1.6200000000,1.6200000000,24276326
2023-02-24,1.6300000000,1.6300000000,1.6200000000,1.6200000000,40138578
2023-02-27,1.6200000000,1.6200000000,1.6100000000,1.6100000000,25916903
2023-02-28,1.6200000000,1.6300000000,1.6100000000,1.6200000000,40683288
2023-03-01,1.6300000000,1.6300000000,1.6200000000,1.6300000000,24454089
2023-03-02,1.6300000000,1.6400000000,1.6200000000,1.6300000000,73575284
2023-03-03,1.6400000000,1.6500000000,1.6300000000,1.6400000000,97623638
2023-03-06,1.6500000000,1.6500000000,1.6300000000,1.6400000000,44122872
2023-03-07,1.6400000000,1.6500000000,1.6200000000,1.6300000000,111639825
2023-03-08,1.6200000000,1.6300000000,1.6200000000,1.6300000000,34353236
2023-03-09,1.6300000000,1.6400000000,1.6200000000,1.6300000000,38553155
2023-03-10,1.6300000000,1.6400000000,1.6200000000,1.6300000000,50891770
2023-03-13,1.6300000000,1.6400000000,1.6200000000,1.6300000000,59835992
2023-03-14,1.6300000000,1.6400000000,1.6200000000,1.6200000000,46804279
2023-03-15,1.6300000000,1.6600000000,1.6200000000,1.6400000000,198199823
2023-03-16,1.6400000000,1.6900000000,1.6400000000,1.6500000000,217059279
2023-03-17,1.6500000000,1.6600000000,1.6400000000,1.6500000000,122346736
2023-03-20,1.6500000000,1.6800000000,1.6400000000,1.6400000000,152957155
2023-03-21,1.6400000000,1.6600000000,1.6400000000,1.6500000000,74696421
2023-03-22,1.6500000000,1.6500000000,1.6300000000,1.6300000000,91181691
2023-03-23,1.6300000000,1.6400000000,1.6200000000,1.6300000000,64566134
2023-03-24,1.6400000000,1.6400000000,1.6200000000,1.6300000000,50753801
2023-03-27,1.6300000000,1.6300000000,1.6200000000,1.6200000000,56083635
2023-03-28,1.6200000000,1.6300000000,1.6100000000,1.6100000000,52678435
2023-03-29,1.6200000000,1.6200000000,1.6000000000,1.6100000000,63391031
2023-03-30,1.6100000000,1.6100000000,1.5900000000,1.6000000000,83915573
2023-03-31,1.6000000000,1.6100000000,1.6000000000,1.6000000000,39776942
2023-04-03,1.6100000000,1.6200000000,1.6000000000,1.6000000000,63974068
2023-04-04,1.6100000000,1.6200000000,1.6000000000,1.6100000000,59546019
2023-04-06,1.6100000000,1.6200000000,1.6000000000,1.6100000000,44802860
2023-04-07,1.6000000000,1.6100000000,1.6000000000,1.6100000000,28171234
2023-04-10,1.6000000000,1.6100000000,1.6000000000,1.6100000000,35031065
2023-04-11,1.6100000000,1.6100000000,1.6000000000,1.6000000000,36887546
2023-04-12,1.6100000000,1.6200000000,1.6000000000,1.6100000000,74049172
2023-04-13,1.6100000000,1.6200000000,1.6000000000,1.6100000000,48791679
2023-04-14,1.6100000000,1.6200000000,1.6100000000,1.6100000000,25899152
2023-04-17,1.6100000000,1.6200000000,1.6100000000,1.6100000000,30389335
2023-04-18,1.6200000000,1.6200000000,1.6100000000,1.6100000000,29523833
2023-04-19,1.6100000000,1.6200000000,1.6100000000,1.6100000000,26626544
2023-04-20,1.6200000000,1.6200000000,1.6000000000,1.6100000000,66917934
2023-04-21,1.6100000000,1.6200000000,1.6000000000,1.6000000000,68666531
2023-04-24,1.6000000000,1.6100000000,1.5900000000,1.6000000000,78160730
2023-04-25,1.6000000000,1.6100000000,1.5900000000,1.6000000000,57281488
2023-04-26,1.6000000000,1.6100000000,1.5900000000,1.6000000000,31140586
2023-04-27,1.6100000000,1.6100000000,1.6000000000,1.6100000000,32858996
2023-04-28,1.6100000000,1.6300000000,1.6000000000,1.6200000000,107968776
2023-05-04,1.6200000000,1.6800000000,1.6100000000,1.6600000000,234779586
2023-05-05,1.6500000000,1.6700000000,1.6300000000,1.6500000000,159499383
2023-05-08,1.6500000000,1.7000000000,1.6400000000,1.6800000000,250447178
